model,rep,item_id,gold,pred,correct,hard,raw_output,wall_ms,ttft_ms,total_ms,decode_tps,prefill_tps,prompt_tokens,output_tokens,footprint_gb,vram_gb,gpu_ratio,num_ctx,error
qwen3:1.7b-q8_0,1,60,small_talk,small_talk,True,False,small_talk,108.38,44.87,106.45,79.41,3632.96,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,61,small_talk,small_talk,True,False,small_talk,100.66,42.35,98.26,88.22,3872.22,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,62,small_talk,small_talk,True,False,small_talk,99.01,41.21,97.22,89.66,4003.59,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,63,small_talk,small_talk,True,False,small_talk,100.28,43.35,98.31,85.3,3805.96,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,64,small_talk,small_talk,True,False,small_talk,102.76,41.96,100.6,87.84,3908.2,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,65,small_talk,small_talk,True,False,small_talk,97.64,40.64,95.95,88.1,4035.63,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,66,small_talk,small_talk,True,False,small_talk,104.88,46.85,102.83,87.43,3543.37,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,67,small_talk,small_talk,True,False,small_talk,101.05,40.76,98.94,82.5,4023.16,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,68,small_talk,small_talk,True,True,small_talk,101.91,42.55,99.49,86.04,3878.16,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,69,small_talk,small_talk,True,True,small_talk,124.85,43.44,100.5,85.45,3752.39,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,70,small_talk,small_talk,True,True,small_talk,110.33,45.96,107.97,82.15,3590.08,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,71,small_talk,small_talk,True,True,small_talk,105.11,44.75,102.99,85.32,3686.9,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,72,small_talk,small_talk,True,True,small_talk,105.03,45.96,103.22,86.97,3568.63,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,73,small_talk,small_talk,True,True,small_talk,101.08,40.61,98.02,82.49,4038.51,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,74,small_talk,small_talk,True,True,small_talk,110.53,52.09,107.3,86.44,3148.34,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,75,small_talk,small_talk,True,True,small_talk,101.19,42.36,99.67,85.79,3848.24,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,76,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,123.35,48.9,121.7,81.33,3394.47,166,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,77,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,147.22,52.9,124.81,82.13,3194.65,169,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,78,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,135.78,57.5,133.15,80.55,2973.81,171,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,79,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,125.6,50.41,123.83,82.4,3293.26,166,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,80,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,128.26,53.78,125.38,83.59,3123.55,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,121.89,49.65,119.87,84.8,3383.55,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,82,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,124.52,49.54,122.31,79.85,3371.15,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,83,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,121.92,50.02,119.85,82.24,3338.8,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,188.55,57.79,178.39,62.88,2889.97,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,85,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,2118.06,994.48,2066.99,7.46,167.93,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,86,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,2503.97,1033.58,2397.37,7.74,162.54,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,87,summarize,summarize,True,False,summarize,452.19,48.69,369.38,79.08,3430.0,167,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,88,summarize,summarize,True,False,summarize,120.03,46.0,101.8,83.81,3651.94,168,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,89,summarize,summarize,True,False,summarize,101.31,46.15,99.37,89.4,3661.81,169,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,90,summarize,summarize,True,False,summarize,102.89,43.8,101.34,83.07,3789.78,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,91,summarize,summarize,True,False,summarize,99.99,43.51,98.25,87.1,3838.46,167,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,92,summarize,summarize,True,False,summarize,108.96,48.57,106.75,85.09,3459.07,168,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,93,summarize,summarize,True,False,summarize,110.96,49.85,108.23,84.21,3369.84,168,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,94,small_talk,small_talk,True,False,small_talk,101.11,39.5,97.1,83.52,4152.32,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,95,small_talk,small_talk,True,False,small_talk,104.99,42.13,103.22,83.76,3915.98,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,96,small_talk,small_talk,True,False,small_talk,114.64,39.97,95.08,85.04,4128.3,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,97,small_talk,small_talk,True,False,small_talk,102.35,41.58,99.8,84.22,3943.73,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,98,small_talk,small_talk,True,False,small_talk,111.76,39.06,94.98,86.52,4198.45,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,1,99,small_talk,small_talk,True,False,small_talk,105.95,36.88,90.58,87.14,4446.49,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,112.53,43.11,110.28,86.03,3873.72,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,112.4,42.4,110.19,84.61,3938.49,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,116.76,46.64,114.9,84.18,3601.83,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,123.88,52.15,121.91,85.78,3259.95,170,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,108.95,43.67,107.19,88.14,3846.59,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,115.1,45.2,112.57,82.05,3717.06,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,118.04,46.05,116.42,80.57,3647.81,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,130.77,54.58,128.51,80.34,3096.26,169,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,119.66,47.2,117.8,84.03,3538.21,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,114.35,44.69,112.53,85.12,3714.39,166,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,111.46,44.07,109.41,86.61,3789.17,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,117.92,46.08,116.36,81.38,3646.15,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,136.05,53.77,120.74,85.88,3161.79,170,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,116.95,48.17,114.96,84.72,3550.15,171,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,14,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,117.98,46.77,116.03,84.46,3570.82,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,125.65,51.61,123.82,78.04,3255.12,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,119.36,47.36,117.59,82.51,3525.96,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,114.57,45.18,112.19,86.16,3718.79,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,118.11,49.01,116.52,85.7,3427.87,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,119.37,46.74,117.56,84.77,3572.8,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,120.83,49.5,118.99,86.86,3393.67,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,21,knowledge_retrieval,small_talk,False,True,small_talk,103.9,44.79,101.98,85.82,3728.34,167,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,131.41,60.42,129.21,84.77,2879.84,174,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,142.88,48.36,121.03,81.4,3494.55,169,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,24,knowledge_retrieval,small_talk,False,True,small_talk,116.85,55.03,114.18,82.33,3071.22,169,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,25,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,119.55,49.39,117.87,84.89,3421.95,169,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,26,knowledge_retrieval,small_talk,False,True,small_talk,111.04,50.72,109.4,84.77,3292.91,167,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,27,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,128.13,56.53,126.58,85.05,3007.36,170,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,123.71,52.86,122.39,85.39,3140.25,166,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,29,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,123.82,52.37,121.58,85.47,3246.01,170,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,30,summarize,summarize,True,False,summarize,108.95,48.97,106.14,85.49,3410.04,167,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,31,summarize,summarize,True,False,summarize,109.88,49.39,107.97,84.75,3401.22,168,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,32,summarize,summarize,True,False,summarize,105.8,46.56,103.81,85.02,3565.45,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,33,summarize,summarize,True,False,summarize,106.0,45.93,104.34,82.18,3635.65,167,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,34,summarize,summarize,True,False,summarize,95.11,40.41,92.71,90.9,4083.45,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,35,summarize,summarize,True,False,summarize,97.75,40.66,95.57,88.27,4058.14,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,36,summarize,summarize,True,False,summarize,103.42,44.67,101.45,86.76,3716.06,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,37,summarize,summarize,True,False,summarize,109.76,52.65,107.86,88.65,3153.08,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,38,summarize,knowledge_retrieval,False,False,knowledge_retrieval,122.9,52.35,120.98,85.24,3266.6,171,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,39,summarize,summarize,True,False,summarize,109.64,52.31,107.17,88.34,3268.66,171,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,40,summarize,summarize,True,False,summarize,113.61,55.24,111.61,87.32,3077.54,170,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,41,summarize,summarize,True,False,summarize,136.17,54.3,110.92,87.49,3112.51,169,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,42,summarize,small_talk,False,False,small_talk,120.2,50.51,107.31,85.43,3326.14,168,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,43,summarize,summarize,True,False,summarize,108.72,47.28,106.89,84.65,3510.7,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,44,summarize,summarize,True,False,summarize,106.23,47.2,104.43,85.22,3517.32,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,45,summarize,summarize,True,True,summarize,115.53,57.17,113.15,85.77,3008.57,172,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,46,summarize,summarize,True,True,summarize,109.97,51.39,107.78,86.45,3288.64,169,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,47,summarize,small_talk,False,True,small_talk,107.52,47.78,105.42,86.54,3473.97,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,48,summarize,summarize,True,True,summarize,113.27,53.61,111.51,85.91,3096.44,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,49,summarize,small_talk,False,True,small_talk,121.95,57.84,120.07,81.21,2939.24,170,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,50,small_talk,small_talk,True,False,small_talk,111.41,45.09,109.11,80.09,3614.75,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,51,small_talk,small_talk,True,False,small_talk,106.03,42.49,103.81,82.8,3835.84,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,52,small_talk,small_talk,True,False,small_talk,101.6,38.53,99.11,85.55,4230.8,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,53,small_talk,small_talk,True,False,small_talk,106.61,40.96,104.85,80.17,3979.69,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,54,small_talk,small_talk,True,False,small_talk,105.8,45.12,103.67,82.22,3634.51,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,55,small_talk,small_talk,True,False,small_talk,107.82,44.38,105.99,79.96,3717.89,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,56,small_talk,small_talk,True,False,small_talk,112.83,48.36,110.58,80.72,3391.23,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,57,small_talk,small_talk,True,False,small_talk,107.81,43.38,105.47,77.87,3757.41,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,58,small_talk,small_talk,True,False,small_talk,101.43,39.9,98.76,83.18,4085.01,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,59,small_talk,small_talk,True,False,small_talk,117.05,53.05,114.98,80.94,3091.48,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,60,small_talk,small_talk,True,False,small_talk,105.71,43.14,103.8,81.81,3778.75,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,61,small_talk,small_talk,True,False,small_talk,107.85,44.2,105.74,80.97,3710.66,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,62,small_talk,small_talk,True,False,small_talk,110.56,46.21,108.35,77.31,3570.58,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,63,small_talk,small_talk,True,False,small_talk,115.96,49.19,114.11,78.08,3354.54,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,64,small_talk,small_talk,True,False,small_talk,110.22,47.98,108.09,84.67,3417.73,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,65,small_talk,small_talk,True,False,small_talk,110.86,45.53,108.76,80.43,3602.34,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,66,small_talk,small_talk,True,False,small_talk,115.05,54.19,112.25,84.5,3063.52,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,67,small_talk,small_talk,True,False,small_talk,108.31,46.39,106.4,84.27,3534.94,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,68,small_talk,small_talk,True,True,small_talk,103.34,42.26,101.17,82.92,3904.68,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,69,small_talk,small_talk,True,True,small_talk,94.67,38.46,92.71,90.14,4238.06,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,70,small_talk,small_talk,True,True,small_talk,115.28,44.37,100.55,88.1,3718.9,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,71,small_talk,small_talk,True,True,small_talk,101.31,42.69,99.56,85.89,3864.8,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,72,small_talk,small_talk,True,True,small_talk,107.87,46.03,105.71,84.28,3562.66,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,73,small_talk,small_talk,True,True,small_talk,120.18,54.19,117.65,79.12,3026.5,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,74,small_talk,small_talk,True,True,small_talk,102.15,41.41,100.56,87.05,3960.78,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,75,small_talk,small_talk,True,True,small_talk,101.98,39.77,100.04,83.42,4098.67,163,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,76,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,124.86,49.28,122.66,83.13,3368.3,166,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,77,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,125.86,53.41,124.18,82.46,3164.38,169,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,78,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,128.95,56.08,126.21,85.02,3049.38,171,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,79,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,119.58,46.72,117.41,83.64,3553.08,166,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,80,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,121.02,51.79,119.06,86.23,3243.99,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,123.59,51.02,121.31,82.23,3292.96,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,82,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,138.05,59.22,135.44,80.0,2819.85,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,83,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,270.41,53.76,258.68,37.69,3106.4,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,1989.18,922.7,1961.57,6.65,180.99,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,85,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,2355.02,1160.53,2305.91,6.08,143.9,167,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,86,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,629.82,277.51,599.93,75.59,605.38,168,5,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,87,summarize,summarize,True,False,summarize,116.24,51.86,114.67,83.61,3219.96,167,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,88,summarize,summarize,True,False,summarize,136.15,50.44,109.72,86.81,3330.95,168,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,89,summarize,summarize,True,False,summarize,109.23,50.67,107.55,84.88,3335.31,169,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,90,summarize,summarize,True,False,summarize,121.39,56.39,118.83,79.42,2943.63,166,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,91,summarize,summarize,True,False,summarize,114.73,47.52,112.34,80.78,3514.31,167,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,92,summarize,summarize,True,False,summarize,133.69,55.25,130.33,77.29,3040.61,168,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,93,summarize,summarize,True,False,summarize,126.67,59.46,124.57,82.78,2825.24,168,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,94,small_talk,small_talk,True,False,small_talk,109.72,44.39,107.99,83.17,3694.44,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,95,small_talk,small_talk,True,False,small_talk,113.08,48.1,110.78,83.78,3430.28,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,96,small_talk,small_talk,True,False,small_talk,118.66,52.5,116.41,80.14,3142.92,165,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,97,small_talk,small_talk,True,False,small_talk,98.46,40.34,96.51,90.62,4065.14,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,98,small_talk,small_talk,True,False,small_talk,115.73,45.1,113.18,72.93,3636.44,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,2,99,small_talk,small_talk,True,False,small_talk,121.34,54.45,118.83,83.21,3011.83,164,4,6.77,5.791,85.5,65536,
qwen3:1.7b-q8_0,0,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,124.39,16.48,97.63,79.17,10132.27,167,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,152.16,69.68,149.31,80.21,2396.64,167,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,153.38,65.3,150.85,70.43,2572.66,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,188.28,72.5,185.49,63.5,2344.8,170,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,152.94,63.44,150.68,74.65,2648.21,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,146.43,62.75,144.25,76.34,2677.33,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,148.88,55.31,146.11,64.48,3037.21,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,141.91,56.72,139.41,78.44,2979.34,169,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,163.86,63.05,145.29,71.13,2648.61,167,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,131.08,49.43,128.68,77.73,3358.01,166,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,146.91,58.91,143.42,73.52,2834.93,167,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,138.83,57.92,135.97,77.63,2900.75,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,139.47,61.71,137.84,78.2,2754.73,170,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,137.72,59.9,135.91,80.57,2854.76,171,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,14,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,142.89,56.05,140.8,69.88,2979.7,167,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,155.41,65.41,152.89,69.41,2568.38,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,173.19,76.91,165.47,76.36,2171.45,167,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,164.27,57.96,139.93,74.99,2898.7,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,156.47,68.28,154.45,74.7,2460.64,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,134.27,51.29,131.82,75.96,3255.8,167,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,138.03,58.81,134.76,80.22,2856.8,168,5,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,21,knowledge_retrieval,small_talk,False,True,small_talk,147.92,62.44,127.08,78.71,2674.57,167,4,6.77,5.791,85.5,131072,
qwen3:1.7b-q8_0,0,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,155.19,72.08,152.33,76.94,2414.15,174,5,6.77,5.791,85.5,131072,
